Date,Close,High,Low,Open,Volume,RSI,MA_20,MA_50,MA_100,MACD,MACD_hist,MACD_signal
2018-01-09,5934.51953125,5953.479657547923,5896.599278654153,5934.51953125,13531800,60.29074925110206,5781.890649414063,5833.272470703125,6123.931166992187,24.50067388635125,28.684907089293,-4.184233202941749
2018-01-10,5934.51953125,5972.439783845846,5915.559404952076,5972.439783845846,9997600,60.29074925110206,5795.1627197265625,5827.58443359375,6119.949541015625,31.005112673764415,28.15147670136493,2.8536359723994846
2018-01-11,5972.43994140625,5972.43994140625,5877.639307415675,5915.559561011904,5038700,62.74477925008832,5808.434790039062,5824.17162109375,6115.967915039062,38.77283831541263,28.735361874410515,10.037476441002113
2018-01-12,5953.4794921875,5991.399743730095,5915.559240644904,5972.4396179587975,8527900,60.72404524552992,5823.6029052734375,5818.48357421875,6110.279877929687,42.90429307343766,26.293453305948432,16.610839767489225
2018-01-15,5915.55908203125,5972.439457820013,5896.59895676833,5953.479332557092,2802200,56.785141626149496,5834.978955078125,5812.416328125,6104.023037109375,42.627260030098114,20.81313621008711,21.814123820011005
2018-01-16,5991.3994140625,5991.3994140625,5896.59879042227,5915.558915150316,15046200,62.08257366350925,5844.458984375,5809.00349609375,6098.145395507812,47.97437162507322,20.92819824404977,27.046173381023447
2018-01-17,6029.3203125,6048.280439268868,5972.439932193396,5991.400058962264,13872400,64.43044253347419,5859.627099609375,5807.107490234375,6092.646962890625,54.64201652070824,22.076674511747832,32.56534200896041
2018-01-18,5991.3994140625,6048.2797882466375,5972.439289334454,5991.3994140625,7602900,60.40257549316082,5871.003149414062,5806.349072265625,6089.044536132813,56.21822485109806,18.92230627371012,37.29591857738794
2018-01-19,6010.35986328125,6010.35986328125,5953.479486026223,6010.35986328125,6292200,61.69209265910564,5882.37919921875,5804.83224609375,6085.6317138671875,58.3249968441969,16.82326261344717,41.50173423074973
2018-01-22,6124.12060546875,6143.0807311822755,6010.359851187596,6010.359851187596,19058300,68.35157875280423,5899.443286132812,5806.728251953125,6083.356499023437,68.38586035409844,21.507300898678963,46.87855945541948
2018-01-23,6162.041015625,6162.041015625,6067.240384615385,6124.120763221154,14253300,70.21057978746201,5918.403393554688,5809.382666015625,6081.46048828125,78.51396721501533,25.30832620767668,53.20564100733865
2018-01-24,6124.12060546875,6162.040856895801,6086.200354041699,6086.200354041699,7079200,66.03346553146162,5935.46748046875,5812.416279296875,6079.1852734375,82.52935762389552,23.458973293245492,59.07038433065003
2018-01-25,6067.24072265625,6143.0812316894535,5991.400213623047,6124.121104431153,7476600,60.2437631696519,5946.843579101563,5816.208310546875,6075.20365234375,80.19738672132098,16.901601912536762,63.29578480878422
2018-01-26,6124.12060546875,6124.12060546875,6048.280102614648,6067.2402283281735,3990400,63.67378569287701,5963.907666015625,5820.379541015625,6070.842817382812,81.99384020752223,14.958444318990402,67.03539588853182
2018-01-29,6124.12060546875,6143.0807311822755,6048.280102614648,6143.0807311822755,6652900,63.67378569287702,5980.971752929688,5824.550771484375,6066.86119140625,82.46691527269468,12.34521550733028,70.1216997653644
2018-01-30,5915.55908203125,6162.040710449219,5915.55908203125,6162.040710449219,11507100,46.582942627597525,5990.451806640625,5825.68837890625,6060.035537109375,65.26037773873941,-3.8890576212999974,69.1494353600394
2018-01-31,5877.63916015625,5972.439791771673,5839.7189075100805,5915.5594128024195,11965100,44.25698109594198,5994.243823242187,5826.067587890625,6053.77869140625,48.01081322223581,-16.910897710242878,64.92171093247869
2018-02-01,5839.71875,5991.399756493506,5839.71875,5877.639001623376,10204300,41.99858288655258,5993.295825195312,5824.55078125,6047.5218505859375,30.924075389465543,-27.198108434410514,58.12218382387606
2018-02-02,5896.599609375,5972.440118820337,5877.639482013666,5915.559736736334,4592300,46.41565479314619,5997.087841796875,5825.6883984375,6042.02341796875,21.7221234149074,-29.120048327174928,50.84217174208233
2018-02-05,5915.55908203125,5972.439457820013,5744.917954664964,5763.878079927885,5115700,47.84147879844923,5995.191821289062,5825.309189453125,6036.904184570312,15.77750788132289,-28.051731088607553,43.829238969930444
2018-02-06,5801.798828125,5896.599462571487,5801.798828125,5839.719081903595,16499000,40.82246354005622,5988.5557861328125,5824.550791015625,6029.888935546875,1.8653528595677926,-33.57110888829012,35.43646174785791
2018-02-07,6010.35986328125,6010.35986328125,5839.718731516167,5915.559234522871,9916400,54.114092772568675,5992.347802734375,5829.480419921875,6023.8216943359375,7.581606255447696,-22.283884393928176,29.86549064937587
2018-02-08,5953.4794921875,5991.399743730095,5934.519366416202,5991.399743730095,6543200,50.765199083862136,5991.3997802734375,5837.443671875,6017.185649414063,7.436286791687962,-17.94336308615033,25.379649877838293
2018-02-09,5877.63916015625,5972.439791771673,5858.679033833166,5877.63916015625,8919100,46.622275406839464,5987.607763671875,5843.8901171875,6011.308012695313,1.1877474852053638,-19.353521914106345,20.54126939931171
